
13,Virginia,entry?entryID=35529309,JustinHenning,100,320,320,220,320,190,320,55*,1690
14,Virginia,entry?entryID=27115692,Jack787430 2,100,240,320,240,320,250,320,55*,1690
15,Virginia,entry?entryID=30593640,amitaicool 5,100,280,320,260,320,270,240,55*,1690
16,Virginia,entry?entryID=34263397,colece2100840 8,100,240,320,260,320,220,320,67*,1680
17,Virginia,entry?entryID=32146462,Tcroz005,100,280,320,280,320,240,240,67*,1680
18,Virginia,entry?entryID=33273306,advollmer@ 3,100,280,320,260,320,260,240,67*,1680
19,Virginia,entry?entryID=24405878,Michael destroyer35,100,240,320,280,320,280,240,67*,1680
20,Virginia,entry?entryID=31941341,bcrowl0721639 5,100,280,320,260,320,260,240,67*,1680
21,Virginia,entry?entryID=23625007,bibo,100,320,320,240,320,240,240,67*,1680
22,Virginia,entry?entryID=34309520,Frankie,100,320,320,260,320,220,240,67*,1680
23,Virginia,entry?entryID=35701680,Ikee555 6,100,240,320,240,320,240,320,67*,1680
24,Virginia,entry?entryID=30082501,Hoo Are Yoo,100,320,320,240,320,240,240,67*,1680
25,Virginia,entry?entryID=27771110,abelnur 6,100,280,320,300,320,220,240,67*,1680
26,Virginia,entry?entryID=21704545,Dom.F123 8,100,280,320,280,320,240,240,67*,1680
27,Virginia,entry?entryID=26034368,jamesmatthew77 16,100,280,320,280,320,240,240,67*,1680
28,Virginia,entry?entryID=35250746,Traitor,100,280,320,280,320,240,240,67*,1680
29,Virginia,entry?entryID=36049912,Miller0105159 1,100,280,320,240,320,190,320,80*,1670
30,Virginia,entry?entryID=27237886,Devinjackooooo,100,240,320,240,320,230,320,80*,1670
31,Virginia,entry?entryID=33163036,drewol4153302 17,100,320,320,260,320,210,240,80*,1670
32,Virginia,entry?entryID=34835540,altoonaG 17,100,240,320,240,320,230,320,80*,1670
33,Virginia,entry?entryID=23305274,no rhyme,100,240,320,240,320,230,320,80*,1670
34,Virginia,entry?entryID=34667643,finny24,100,280,320,280,320,230,240,80*,1670
35,Virginia,entry?entryID=31858599,mds7870 3,100,280,320,260,320,250,240,80*,1670
36,Virginia,entry?entryID=34776989,My Bracket ,100,240,320,200,320,270,320,80*,1670
37,Virginia,entry?entryID=22888216,Coby White’s Hair,100,280,320,280,320,230,240,80*,1670
38,Virginia,entry?entryID=23245840,13Andrew17 6,100,240,320,300,320,250,240,80*,1670
39,Virginia,entry?entryID=34772315,fultonbell1 23,100,240,320,200,320,270,320,80*,1670
40,Virginia,entry?entryID=31481662,espn65590837 1,100,320,320,260,320,210,240,80*,1670
41,Virginia,entry?entryID=31668031,luke 4,100,280,320,260,320,250,240,80*,1670
42,Virginia,entry?entryID=23796155,Charlie33516 3,100,320,320,220,320,250,240,80*,1670
43,Virginia,entry?entryID=30521785,Aberim13 22,100,280,320,260,320,250,240,80*,1670
44,Virginia,entry?entryID=23287830,DylanJones1,100,240,320,200,320,270,320,80*,1670
45,Virginia,entry?entryID=25221433,ESPNFAN4994527308 13,100,320,320,240,320,230,240,80*,1670
46,Virginia,entry?entryID=31917163,TRAE ROTY,100,320,320,240,320,230,240,80*,1670
47,Virginia,entry?entryID=26392803,@will.heilig,100,280,320,280,320,230,240,80*,1670
48,Virginia,entry?entryID=28663788,wasssssssssup,100,280,320,280,320,230,240,80*,1670
49,Virginia,entry?entryID=28557533,ESPNFAN2418275519 11,100,280,320,260,320,250,240,80*,1670
0,Virginia,entry?entryID=19812365,Alexander28844 3,100,320,320,300,320,270,320,1,1850
1,Virginia,entry?entryID=32983434,#1 Plofker,100,280,320,280,320,280,320,2,1800
2,Virginia,entry?entryID=30083173,War Eagle,100,320,320,240,320,270,320,3*,1790
3,Virginia,entry?entryID=26124813,jacobgarvert1,100,320,320,260,320,250,320,3*,1790
4,Virginia,entry?entryID=30239841,Nope,100,320,320,260,320,240,320,5*,1780
5,Virginia,entry?entryID=19196399,A$APMaxB Roll Hoos,100,280,320,280,320,260,320,5*,1780
6,Virginia,entry?entryID=25576183,DBRICKASHAW,100,280,320,320,320,220,320,5*,1780
7,Virginia,entry?entryID=27204209,Cutting down the nets now,100,320,320,280,320,210,320,8*,1770
8,Virginia,entry?entryID=18495518,IG: @adamfarney ,100,320,320,260,320,230,320,8*,1770
9,Virginia,entry?entryID=18526571,Chase1534 1,100,320,320,280,320,280,240,10*,1760
10,Virginia,entry?entryID=19431589,Operation Varsity Bracket,100,240,320,280,320,280,320,10*,1760
11,Virginia,entry?entryID=34628923,J Banzet V Perfection,100,280,320,260,320,260,320,10*,1760
12,Virginia,entry?entryID=29601632,ben Davis,100,280,320,280,320,230,320,13*,1750
13,Virginia,entry?entryID=31487724,jellybean,100,280,320,260,320,250,320,13*,1750
14,Virginia,entry?entryID=32406378,bmalon2614809 2,100,320,320,260,320,210,320,13*,1750
15,Virginia,entry?entryID=28380861,NickL23,100,280,320,280,320,230,320,13*,1750
16,Virginia,entry?entryID=27738777,conormeade,100,240,320,280,320,260,320,17*,1740
17,Virginia,entry?entryID=24646293,nsulb47 7,100,280,320,280,320,220,320,17*,1740
18,Virginia,entry?entryID=22269746,MajorPayne66 9,100,280,320,320,320,260,240,17*,1740
19,Virginia,entry?entryID=25324504,ESPNFAN4182126845 15,100,320,320,260,320,200,320,17*,1740
20,Virginia,entry?entryID=29187557,ESPNFAN7301454720 23,100,280,320,260,320,240,320,17*,1740
21,Virginia,entry?entryID=19925509,Natemosher23,100,280,320,300,320,270,240,22*,1730
22,Virginia,entry?entryID=26800202,Zoomboomafoo,100,320,320,220,320,230,320,22*,1730
23,Virginia,entry?entryID=20421571,Virginia,100,280,320,220,320,270,320,22*,1730
24,Virginia,entry?entryID=31973936,omizle,100,280,320,320,320,250,240,22*,1730
25,Virginia,entry?entryID=18399052,Kayla Wyman,100,280,320,300,320,270,240,22*,1730
26,Virginia,entry?entryID=19985213,mattyb3425,100,240,320,280,320,250,320,22*,1730
27,Virginia,entry?entryID=28423125,espn95956989 22,100,320,320,260,320,260,240,28*,1720
28,Virginia,entry?entryID=36343032,MBG222 10,100,280,320,260,320,220,320,28*,1720
29,Virginia,entry?entryID=34682064,Brettchief1 4,100,280,320,240,320,240,320,28*,1720
30,Virginia,entry?entryID=27749713,Bradford Piepkow 61480#5,100,280,320,260,320,210,320,31*,1710
31,Virginia,entry?entryID=25635851,willhart good bracket,100,240,320,280,320,230,320,31*,1710
32,Virginia,entry?entryID=36636864,AO2,100,240,320,280,320,230,320,31*,1710
33,Virginia,entry?entryID=22021927,willis7923148 2,100,240,320,260,320,250,320,31*,1710
34,Virginia,entry?entryID=23597891,scott 605 4,100,320,320,240,320,270,240,31*,1710
35,Virginia,entry?entryID=32025679,Afern97 ,100,280,320,280,320,270,240,31*,1710
36,Virginia,entry?entryID=33201110,@maxout.sports IG,100,280,320,220,320,250,320,31*,1710
37,Virginia,entry?entryID=19439501,Laced-Up Leprecauns,100,280,320,320,320,230,240,31*,1710
38,Virginia,entry?entryID=36264544,kylerstorr 3,100,280,320,240,320,230,320,31*,1710
39,Virginia,entry?entryID=25449118,Erinb413 1,100,280,320,240,320,230,320,31*,1710
40,Virginia,entry?entryID=22249534,D-Awesome14 9,100,240,320,280,320,220,320,41*,1700
41,Virginia,entry?entryID=30793417,Strikezone29 5,100,240,320,260,320,240,320,41*,1700
42,Virginia,entry?entryID=25725578,Jdeckr7 1,100,280,320,240,320,220,320,41*,1700
43,Virginia,entry?entryID=22187992,espn95241084 5,100,280,320,300,320,240,240,41*,1700
44,Virginia,entry?entryID=36679520,Josh25175 3,100,280,320,240,320,220,320,41*,1700
45,Virginia,entry?entryID=23572842,benbaldwin2 3,100,240,320,300,320,200,320,41*,1700
46,Virginia,entry?entryID=31751472,Dalton 1,100,280,320,240,320,220,320,41*,1700
47,Virginia,entry?entryID=20315738,idk man,100,240,320,240,320,260,320,41*,1700
48,Virginia,entry?entryID=25181526,dfhard7006057 4,100,320,320,280,320,220,240,41*,1700
49,Virginia,entry?entryID=36646664,Sportscrazy6136 7,100,320,320,220,320,200,320,41*,1700
Champ Pick,Link,Names,Percentile,R16,R2,R32,R4,R64,R8,Rank,Total
Virginia,entry?entryID=19812365,Alexander28844 3,100,320,320,300,320,270,320,1,1850
Virginia,entry?entryID=32983434,#1 Plofker,100,280,320,280,320,280,320,2,1800
Virginia,entry?entryID=30083173,War Eagle,100,320,320,240,320,270,320,3*,1790
Virginia,entry?entryID=26124813,jacobgarvert1,100,320,320,260,320,250,320,3*,1790
Virginia,entry?entryID=30239841,Nope,100,320,320,260,320,240,320,5*,1780
Virginia,entry?entryID=19196399,A$APMaxB Roll Hoos,100,280,320,280,320,260,320,5*,1780
Virginia,entry?entryID=25576183,DBRICKASHAW,100,280,320,320,320,220,320,5*,1780
Virginia,entry?entryID=27204209,Cutting down the nets now,100,320,320,280,320,210,320,8*,1770
Virginia,entry?entryID=18495518,IG: @adamfarney ,100,320,320,260,320,230,320,8*,1770
Virginia,entry?entryID=18526571,Chase1534 1,100,320,320,280,320,280,240,10*,1760
Virginia,entry?entryID=19431589,Operation Varsity Bracket,100,240,320,280,320,280,320,10*,1760
Virginia,entry?entryID=34628923,J Banzet V Perfection,100,280,320,260,320,260,320,10*,1760
Virginia,entry?entryID=29601632,ben Davis,100,280,320,280,320,230,320,13*,1750
Virginia,entry?entryID=31487724,jellybean,100,280,320,260,320,250,320,13*,1750
Virginia,entry?entryID=32406378,bmalon2614809 2,100,320,320,260,320,210,320,13*,1750
Virginia,entry?entryID=28380861,NickL23,100,280,320,280,320,230,320,13*,1750
Virginia,entry?entryID=27738777,conormeade,100,240,320,280,320,260,320,17*,1740
Virginia,entry?entryID=24646293,nsulb47 7,100,280,320,280,320,220,320,17*,1740
Virginia,entry?entryID=22269746,MajorPayne66 9,100,280,320,320,320,260,240,17*,1740
Virginia,entry?entryID=25324504,ESPNFAN4182126845 15,100,320,320,260,320,200,320,17*,1740
Virginia,entry?entryID=29187557,ESPNFAN7301454720 23,100,280,320,260,320,240,320,17*,1740
Virginia,entry?entryID=19925509,Natemosher23,100,280,320,300,320,270,240,22*,1730
Virginia,entry?entryID=26800202,Zoomboomafoo,100,320,320,220,320,230,320,22*,1730
Virginia,entry?entryID=20421571,Virginia,100,280,320,220,320,270,320,22*,1730
Virginia,entry?entryID=31973936,omizle,100,280,320,320,320,250,240,22*,1730
Virginia,entry?entryID=18399052,Kayla Wyman,100,280,320,300,320,270,240,22*,1730
Virginia,entry?entryID=19985213,mattyb3425,100,240,320,280,320,250,320,22*,1730
Virginia,entry?entryID=28423125,espn95956989 22,100,320,320,260,320,260,240,28*,1720
Virginia,entry?entryID=36343032,MBG222 10,100,280,320,260,320,220,320,28*,1720
Virginia,entry?entryID=34682064,Brettchief1 4,100,280,320,240,320,240,320,28*,1720
Virginia,entry?entryID=27749713,Bradford Piepkow 61480#5,100,280,320,260,320,210,320,31*,1710
Virginia,entry?entryID=25635851,willhart good bracket,100,240,320,280,320,230,320,31*,1710
Virginia,entry?entryID=36636864,AO2,100,240,320,280,320,230,320,31*,1710
Virginia,entry?entryID=22021927,willis7923148 2,100,240,320,260,320,250,320,31*,1710
Virginia,entry?entryID=23597891,scott 605 4,100,320,320,240,320,270,240,31*,1710
Virginia,entry?entryID=32025679,Afern97 ,100,280,320,280,320,270,240,31*,1710
Virginia,entry?entryID=33201110,@maxout.sports IG,100,280,320,220,320,250,320,31*,1710
Virginia,entry?entryID=19439501,Laced-Up Leprecauns,100,280,320,320,320,230,240,31*,1710
Virginia,entry?entryID=36264544,kylerstorr 3,100,280,320,240,320,230,320,31*,1710
Virginia,entry?entryID=25449118,Erinb413 1,100,280,320,240,320,230,320,31*,1710
Virginia,entry?entryID=22249534,D-Awesome14 9,100,240,320,280,320,220,320,41*,1700
Virginia,entry?entryID=30793417,Strikezone29 5,100,240,320,260,320,240,320,41*,1700
Virginia,entry?entryID=25725578,Jdeckr7 1,100,280,320,240,320,220,320,41*,1700
Virginia,entry?entryID=22187992,espn95241084 5,100,280,320,300,320,240,240,41*,1700
Virginia,entry?entryID=36679520,Josh25175 3,100,280,320,240,320,220,320,41*,1700
Virginia,entry?entryID=23572842,benbaldwin2 3,100,240,320,300,320,200,320,41*,1700
Virginia,entry?entryID=31751472,Dalton 1,100,280,320,240,320,220,320,41*,1700
Virginia,entry?entryID=20315738,idk man,100,240,320,240,320,260,320,41*,1700
Virginia,entry?entryID=25181526,dfhard7006057 4,100,320,320,280,320,220,240,41*,1700
Virginia,entry?entryID=36646664,Sportscrazy6136 7,100,320,320,220,320,200,320,41*,1700
